,isComment,repliesTo,tweet_id,text,date,username,retweeted_status,retweet_count,likes
1447998691168514050,True,aplusk,1447989321504485376,"@aplusk @forethought_ai @Forbes ""Since apes stepped on moon""
1/1
Listed for 101eth
🚨if bought,this will be the sing… https://t.co/yfRKAUNiYu",2021-10-12 18:52:45+00:00,valcon_eth,False,0,1
1447991331696091143,True,aplusk,1447989321504485376,@aplusk @forethought_ai @Forbes https://t.co/uepxPb0bJl,2021-10-12 18:23:30+00:00,wealthy4u,False,0,0
1447990164014370832,True,aplusk,1447989321504485376,@aplusk @forethought_ai @Forbes https://t.co/auudtX0B6B,2021-10-12 18:18:52+00:00,GIFShin0bi,False,0,0
1447989943066939399,True,aplusk,1447989321504485376,@aplusk @forethought_ai @Forbes Also amazing if you’d consider being on our podcast NFTs for Newbies on the utility… https://t.co/t7wTuUpcZV,2021-10-12 18:17:59+00:00,richcardona_,False,0,2
1447989669594030085,True,aplusk,1447989321504485376,@aplusk @forethought_ai @Forbes Congrats @aplusk,2021-10-12 18:16:54+00:00,chrisxxxarauz,False,0,0
1448006399473209352,True,aplusk,1447952439689179142,"@aplusk @ethicinvesting Check out @Arkearth2 + @hivessence  nonprofit and a for-profit focused on saving bees, butt… https://t.co/oJpXlH6MXA",2021-10-12 19:23:22+00:00,dmburrows,False,0,0
1447996165711073291,True,aplusk,1447952439689179142,@aplusk @ethicinvesting I have to invest in out of control groceryand fuel prices.,2021-10-12 18:42:43+00:00,Helpusall10,False,0,0
1447978994213793794,True,aplusk,1447952439689179142,@aplusk @ethicinvesting Perfect choice,2021-10-12 17:34:29+00:00,jamij56,False,0,0
1447967528215629835,True,aplusk,1447952439689179142,"@aplusk Hi Ashton, I am working for a ground breaking carbon capture and storage company wishing to get exposure fo… https://t.co/mOYV67wtr5",2021-10-12 16:48:55+00:00,investoRotsevni,False,0,0
1447967323407597580,True,aplusk,1447952439689179142,@aplusk Yes 🙌,2021-10-12 16:48:06+00:00,kawanljeet,False,0,0
1447961992162127874,True,aplusk,1447952439689179142,@aplusk Actually it takes a village to raise a child. The earth isn't flat Ashton so cannot be raised Physics 101.… https://t.co/2DX10nY5By,2021-10-12 16:26:55+00:00,vivilizi5,False,0,1
1447961886448930818,True,aplusk,1447952439689179142,"@aplusk @ethicinvesting People are struggling to pay bills, you wealthy celebrities can worry about where you inves… https://t.co/8gZTuWAI0G",2021-10-12 16:26:30+00:00,shawnca123,False,0,2
1447961640872316929,True,aplusk,1447952439689179142,"@aplusk Besides word salads ... what exactly have you invested in?

Do not list some buzz words but mention somethi… https://t.co/UoJVbN2XTq",2021-10-12 16:25:31+00:00,LennaVelaryon,False,0,1
1447955532992577537,True,aplusk,1447952439689179142,"@aplusk Agreed! Simple solutions - if everyone made a few small changes in the routine of their daily lives, togeth… https://t.co/MRxY2tqrzP",2021-10-12 16:01:15+00:00,710soulart,False,0,3
1447954243793653766,True,aplusk,1447952439689179142,"@aplusk Sustain THIS Ashton Kutcher !!! Climate change is a real thing .. but, our contribution to global warming i… https://t.co/nycPiVmHko",2021-10-12 15:56:08+00:00,attila911,False,0,4
1447953337383411714,True,aplusk,1447952439689179142,@aplusk Now that your not banging grandmas any longer are you more relevant?,2021-10-12 15:52:31+00:00,10bucksfree,False,0,0
1447952966695088129,True,aplusk,1447952439689179142,@aplusk and it takes #dogecoin https://t.co/PVZXYHDOBl,2021-10-12 15:51:03+00:00,iJaceSummers,False,0,0
1447952782493954053,True,aplusk,1447952439689179142,@aplusk hi,2021-10-12 15:50:19+00:00,Annabel30345545,False,0,1
1447952637119242240,True,aplusk,1447952439689179142,@aplusk https://t.co/tPjgNFrr1v,2021-10-12 15:49:45+00:00,0xrasi,False,0,0
1447952550876045315,True,aplusk,1447952439689179142,"@aplusk Hi, Ashton",2021-10-12 15:49:24+00:00,milakunix,False,0,2
1447712503568293898,True,aplusk,1446985653774811136,@aplusk 🤗😁 GO HAWKS! #2,2021-10-11 23:55:32+00:00,DLO_69_,False,0,1
1447673901698404370,True,aplusk,1446985653774811136,@aplusk A win is a win GO HAWKS!,2021-10-11 21:22:09+00:00,Jennife96057656,False,0,0
1447664475989938179,True,aplusk,1446985653774811136,@aplusk If you need a professional engineer who can help you if you have any problem with your Bitcoin wallet or an… https://t.co/6Qx9IAJnSQ,2021-10-11 20:44:42+00:00,SteveKi28853911,False,0,0
1447617390238486535,True,aplusk,1446985653774811136,@aplusk 🥺❤🥰,2021-10-11 17:37:35+00:00,Thamires0209,False,0,0
1447616266823421957,True,aplusk,1446985653774811136,@aplusk How about barely winning and then storming the field just because you manage to stop our second string quar… https://t.co/mLusEjtuuQ,2021-10-11 17:33:08+00:00,Reis_081,False,0,0
1447581546257522690,True,aplusk,1446985653774811136,@aplusk do u know harry styles or r u like friends with him,2021-10-11 15:15:10+00:00,Annabel30345545,False,0,0
1447359601154875395,True,aplusk,1446985653774811136,@aplusk Awesome win! Go Hawks!!!,2021-10-11 00:33:14+00:00,YochumGeorge,False,0,1
1447358853734010881,True,aplusk,1446985653774811136,@aplusk They play against the Cornhuskers Nov 26th.  Go Cornhuskers!! 😜😃,2021-10-11 00:30:16+00:00,NicoleConradt,False,0,0
1447355010409537537,True,aplusk,1446985653774811136,@aplusk https://t.co/sz0ucIsia1,2021-10-11 00:14:59+00:00,DaveChoate,False,0,0
1447350950335852545,True,aplusk,1446985653774811136,@aplusk Hj.   Xf. Chuy  nbj bbnjun. Ya junio my feet away iyhghjb cv vhvvbj.     B.  B.    BZ Dr rry.    Abre los dos,2021-10-10 23:58:51+00:00,RudyG97352354,False,0,0
1447328466907582469,True,aplusk,1446985653774811136,@aplusk Super excited!!! Hawkeye fan from way back!!!,2021-10-10 22:29:31+00:00,RachJeff3570,False,0,1
1447325548057870337,True,aplusk,1446985653774811136,@aplusk Go Hawks!!! Born and raised in Iowa! Can't wait for this coming Saturday!,2021-10-10 22:17:55+00:00,allimay168,False,0,1
1447323747623522306,True,aplusk,1446985653774811136,@aplusk I love that you support your home team!,2021-10-10 22:10:46+00:00,Michele23152315,False,0,1
1447319008106143746,True,aplusk,1446985653774811136,"@aplusk I'm a Georgia native and moved to Iowa back in 2005, so yes @GeorgiaFootball all the way! But. I gotta say,… https://t.co/QjYbfHERnD",2021-10-10 21:51:56+00:00,Ricky_KMRY,False,0,4
1447294754895515648,True,aplusk,1446985653774811136,"@aplusk Oh gross, more reason to hate the Hawkeyes. Can't believe this trash made it to my feed. 🤮",2021-10-10 20:15:33+00:00,StrawHatDabber_,False,0,0
1447278694729404421,True,aplusk,1446985653774811136,@aplusk Nope. Buckeyes!,2021-10-10 19:11:44+00:00,dpalmquist,False,0,0
1447276126339018754,True,aplusk,1446985653774811136,@aplusk @calimiley Love it. 🙌🏻🖤💛,2021-10-10 19:01:32+00:00,gundchase,False,0,0
1447272780010037251,True,aplusk,1446985653774811136,"@aplusk Not an alumnus, not a fan.",2021-10-10 18:48:14+00:00,AlJacobson75,False,0,0
1447269639264800774,True,aplusk,1446985653774811136,@aplusk https://t.co/oaXJoRJKWF,2021-10-10 18:35:45+00:00,Bouncer__,False,0,0
1447261141768581122,True,aplusk,1446985653774811136,@aplusk Why are you watching on the TV and not hanging at the tailgate with us?,2021-10-10 18:01:59+00:00,MooseHB,False,0,1
1447259512776413189,True,aplusk,1446985653774811136,@aplusk Let’s see @WWEBigE vs @aplusk and see who the Hawkeye fans love more,2021-10-10 17:55:31+00:00,Chi_Daddy_Los,False,0,0
1447257499959275531,True,aplusk,1446985653774811136,"@aplusk I’m glad Iowa won, but I hope you took a shower to celebrate.",2021-10-10 17:47:31+00:00,TK_Parker1,False,0,0
1447255771402604544,True,aplusk,1446985653774811136,@aplusk You got the look down... https://t.co/mrNFtWCLUs,2021-10-10 17:40:39+00:00,THaT_P3sT333,False,0,0
1447254601284079621,True,aplusk,1446985653774811136,@aplusk Best Game 🖤💛 https://t.co/6C5mmmyZGz,2021-10-10 17:36:00+00:00,heidis1018,False,0,2
1447254235016581122,True,aplusk,1446985653774811136,@aplusk LETS F-ING GOOOOOOOO,2021-10-10 17:34:32+00:00,mercysgolden,False,0,1
1447246113178804233,True,aplusk,1446985653774811136,@aplusk Kinnick was electric all game.  Hope you were there to enjoy it.  Loudest I've ever heard it!!!,2021-10-10 17:02:16+00:00,drjjchiro,False,0,0
1447238018558046211,True,aplusk,1446985653774811136,@aplusk GO HAWKS!!!🏈,2021-10-10 16:30:06+00:00,lkleineck,False,0,1
1447231155095359489,True,aplusk,1446985653774811136,"@aplusk BT Version: 5.2 version

https://t.co/NkbUVVFqiI

I should actually buy two cause perhaps the servers will… https://t.co/TwCWdrv8Gl",2021-10-10 16:02:50+00:00,levimurphy,False,0,0
1447227192602075146,True,aplusk,1446985653774811136,@aplusk What ever bro pens starter got hurt. Y’all had nothing up till then.,2021-10-10 15:47:05+00:00,JudePago,False,0,1
1447226724035477506,True,aplusk,1446985653774811136,@aplusk Go Steelers,2021-10-10 15:45:13+00:00,russellethomas,False,0,0
1447223689368408064,True,aplusk,1446985653774811136,@aplusk https://t.co/CrO718eQqo,2021-10-10 15:33:10+00:00,StaceyDYoung1,False,0,0
1447222374479417347,True,aplusk,1446985653774811136,@aplusk Nice Shirt,2021-10-10 15:27:56+00:00,rbklfbahqm1490,False,0,0
1447216080305360901,True,aplusk,1446985653774811136,"@aplusk Great Game, I wish I could have been there to watch it. So much yelling at the TV in my living room, it scared my dog. 🤠",2021-10-10 15:02:56+00:00,tarlmichael,False,0,1
1447213974177603584,True,aplusk,1446985653774811136,@aplusk Fans classy as ever. https://t.co/yYqEUJ7aeY,2021-10-10 14:54:34+00:00,RInverso,False,0,0
1447205278517284870,True,aplusk,1446985653774811136,@aplusk I was one of them screaming Hawkeye fans!   Awesomeness! 🖤💛,2021-10-10 14:20:00+00:00,hawkeyefan06,False,0,0
1447199201251713031,True,aplusk,1446985653774811136,@aplusk 🥳,2021-10-10 13:55:51+00:00,ynomonimomsa,False,0,0
1447189094694539264,True,aplusk,1446985653774811136,@aplusk Such a big hawk fan but couldn’t come home for their biggest game of the year?,2021-10-10 13:15:42+00:00,BrandonGrand,False,0,1
1447183932940709890,True,aplusk,1446985653774811136,@aplusk #GoHawks,2021-10-10 12:55:11+00:00,hawks85023,False,0,0
1447176589234614276,True,aplusk,1446985653774811136,@aplusk “The Hawkeyes are ON FI-YUR!” 🔥,2021-10-10 12:26:00+00:00,danscards,False,0,0
1447172655543726082,True,aplusk,1446985653774811136,"@aplusk Total disrespect by Iowa , Booing an injured player and flipping off PSU fans because at that time in the g… https://t.co/7oLLTwhYDl",2021-10-10 12:10:22+00:00,DjDan4138,True,1,2
1447169285286203401,True,aplusk,1446985653774811136,@aplusk @BarstoolUIowa I LOVE YOU,2021-10-10 11:56:59+00:00,GraceHa49137814,False,0,0
1447163046703607808,True,aplusk,1446985653774811136,@aplusk DAMN RIGHT !!,2021-10-10 11:32:11+00:00,BroncosFan1959,False,0,0
1447153691862212612,True,aplusk,1446985653774811136,@aplusk Go Hawks! 💛🖤,2021-10-10 10:55:01+00:00,TBIOWAClub,False,0,2
1447153483547877378,True,aplusk,1446985653774811136,@aplusk Go Hawks! 💛🖤,2021-10-10 10:54:11+00:00,ejanecek83,False,0,0
1447149987373199369,True,aplusk,1446985653774811136,@aplusk Can I have your TV?,2021-10-10 10:40:18+00:00,illgTyler,False,0,0
1447142055478763523,True,aplusk,1446985653774811136,@aplusk How bout them Michigan state Spartans!! 💚 go green,2021-10-10 10:08:47+00:00,owossogirl,False,0,1
1447132280456101888,True,aplusk,1446985653774811136,@aplusk You're handsome 😻,2021-10-10 09:29:56+00:00,Victor49859307,False,0,0
1447121200119959553,True,aplusk,1446985653774811136,@aplusk 🖤💛,2021-10-10 08:45:54+00:00,LakeshoreTwink,False,0,0
1447117262096240644,True,aplusk,1446985653774811136,@aplusk Iowa looks like the best BIG team fo Sho!,2021-10-10 08:30:16+00:00,FugitiveVette,False,0,1
1447112262209187843,True,aplusk,1446985653774811136,@aplusk @hawkeyenation Go Hawks,2021-10-10 08:10:24+00:00,Imdonkey5,False,0,0
1447097678270279681,True,aplusk,1446985653774811136,"@aplusk You just scared the sh*t out of me! 
😬",2021-10-10 07:12:26+00:00,GrAs2020,False,0,0
1447092974383403012,True,aplusk,1446985653774811136,@aplusk I don't notice them until it's time for Ohio State to beat them.,2021-10-10 06:53:45+00:00,JosephMBelcher,False,0,0
1447085121912332291,True,aplusk,1446985653774811136,@aplusk #IowaHawkeyes #iowafootball is way overrated. Should drop a couple spots.,2021-10-10 06:22:33+00:00,bye_potus45,False,0,1
1447077990274306053,True,aplusk,1446985653774811136,@aplusk Fuck yeah!!! LETS GO HAWKS!!!! BEAR DOWN too!!!!!,2021-10-10 05:54:12+00:00,Hawkey930,False,0,0
1447073237389778947,True,aplusk,1446985653774811136,@aplusk https://t.co/pd5Db8mDmF,2021-10-10 05:35:19+00:00,troybyers72,False,0,8
1447072529559040001,True,aplusk,1446985653774811136,@aplusk Who?,2021-10-10 05:32:31+00:00,jfjnl,False,0,0
1447069122110664704,True,aplusk,1446985653774811136,@aplusk 🏆,2021-10-10 05:18:58+00:00,penkodimitro,False,0,0
1447068510430154754,True,aplusk,1446985653774811136,@aplusk How crazy was that crowd?!  LETS GO HAWKS!,2021-10-10 05:16:32+00:00,TheRyanStrang,False,0,1
1447068033088987137,True,aplusk,1446985653774811136,@aplusk This game has me screaming at my tv nonstop but they pulled it together and got the win. 💛🖤🏈🖤💛,2021-10-10 05:14:38+00:00,Mommy2KnK,False,0,1
1447066370575900676,True,aplusk,1446985653774811136,@aplusk Surprised you weren’t at the game!!,2021-10-10 05:08:02+00:00,angie_ungs,False,0,0
1447061794015440897,True,aplusk,1446985653774811136,@aplusk In heaven there is no beer…💛🖤💛🖤,2021-10-10 04:49:51+00:00,hollyhp,False,0,0
1447057587413917702,True,aplusk,1446985653774811136,@aplusk Yep,2021-10-10 04:33:08+00:00,swagsurfer54,False,0,1
1447057033933561856,True,aplusk,1446985653774811136,@aplusk @Jferfish28 Take a shower,2021-10-10 04:30:56+00:00,MattKirwan23,False,0,1
1447054228434964482,True,aplusk,1446985653774811136,@aplusk Ashton’s only fault is being a Hawkeye fan,2021-10-10 04:19:47+00:00,lgg2332,False,0,1
1447053150045736964,True,aplusk,1446985653774811136,@aplusk Do you know the name of the starting RB yet?,2021-10-10 04:15:30+00:00,LoganHayes_30,False,0,1
1447052988942594048,True,aplusk,1446985653774811136,"@aplusk Ashton, seems like you have a lot of Penn State fans following you.      WE ALWAYS WIN WIN WIN NO MATTER WH… https://t.co/wottm4im83",2021-10-10 04:14:52+00:00,KelliJo71,False,0,2
1447052842737471489,True,aplusk,1446985653774811136,@aplusk Go hawks dude!!! 6-0,2021-10-10 04:14:17+00:00,AlbrightJames,False,0,1
1447052515388891136,True,aplusk,1446985653774811136,@aplusk Yes!!! Iowa Life! Hawkeyes til we die 💛🖤💛🖤💛,2021-10-10 04:12:59+00:00,StrangeFruitBae,False,0,1
1447052503653228544,True,aplusk,1446985653774811136,@aplusk @LeeSpencerlee36 Most overrated team in the country and everyone knows it! If Clifford doesn't get hurt PSU wins by 30,2021-10-10 04:12:56+00:00,ccline_9,False,0,0
1447050498025168896,True,aplusk,1446985653774811136,@aplusk New #1,2021-10-10 04:04:58+00:00,bradschwarting,False,0,0
1447050301140176900,True,aplusk,1446985653774811136,"@aplusk Yay Iowa, my home state!",2021-10-10 04:04:11+00:00,bbare44,False,0,1
1447050277492822016,True,aplusk,1446985653774811136,@aplusk Amazing!! 🖤💛,2021-10-10 04:04:05+00:00,penny_jurgensen,False,0,0
1447050215471595520,True,aplusk,1446985653774811136,@aplusk https://t.co/BUNxyL6xXj,2021-10-10 04:03:50+00:00,RubinSimpson,False,0,0
1447047227906662403,True,aplusk,1446985653774811136,"@aplusk #FEG #FEGTOKEN #ListOnFEGex #FEGex #FEGarmy #BringingDeFiTogether 
#FEGrox #RoxToken #ImFeg #ListOnFEGex $Feg
@FEGtoken",2021-10-10 03:51:58+00:00,NaxRauh,False,0,0
1447044648149544962,True,aplusk,1446985653774811136,@aplusk I saw you at Rumfish in Ventura  yesterday but too afraid to ask for a selfie. 😭,2021-10-10 03:41:43+00:00,jvgucla,False,0,0
1447042600955879424,True,aplusk,1446985653774811136,@aplusk Awesom Ashton,2021-10-10 03:33:35+00:00,ZachHarty3,False,0,1
1447041473749438466,True,aplusk,1446985653774811136,@aplusk Iowa City might’ve been a fun place tonight 😉 https://t.co/VinPMKFNPf,2021-10-10 03:29:06+00:00,Gates9Trent,False,0,4
1447040307606876166,True,aplusk,1446985653774811136,@aplusk Illinois didnt even get a point today #Big10,2021-10-10 03:24:28+00:00,Valerie53850597,False,0,0
1447039551977963520,True,aplusk,1446985653774811136,@aplusk Yesssss!!! 🖤💛,2021-10-10 03:21:28+00:00,dmortiboylaird,False,0,0
1447038899369488391,True,aplusk,1446985653774811136,@aplusk Tamanho da tv do cara bicho,2021-10-10 03:18:52+00:00,cloacadigital,False,0,0
1447038766154010628,True,aplusk,1446985653774811136,@aplusk Hell of a game!!! 👍🏽 👍🏽 👍🏽,2021-10-10 03:18:21+00:00,TheBrandonVolz,False,0,0
1447036523204030467,True,aplusk,1446985653774811136,@aplusk Love this!❤️,2021-10-10 03:09:26+00:00,dmalk1978,False,0,1
1447035854317359116,True,aplusk,1446985653774811136,@aplusk Hawks!!!,2021-10-10 03:06:46+00:00,DilburC,False,0,0
1447034466204008450,True,aplusk,1446985653774811136,"@aplusk Yeah,on Iowa!",2021-10-10 03:01:16+00:00,gomey1962,False,0,0
1447031422082957327,True,aplusk,1446985653774811136,@aplusk @Jalil_Fer 😍,2021-10-10 02:49:10+00:00,andreadguez,False,0,1
1447031082642194432,True,aplusk,1446985653774811136,@aplusk #ItsGreat2BaHawkeye,2021-10-10 02:47:49+00:00,MonteMother,False,0,0
1447030610741108740,True,aplusk,1446985653774811136,@aplusk Lmaoooo GO BE GREAT 🔥 🔥 🔥 🔥 🔥,2021-10-10 02:45:56+00:00,sportsplug3russ,False,0,0
1447029499544182789,True,aplusk,1446985653774811136,@aplusk I’m a fan of yours but the Iowa fans booing injured players is just gross.,2021-10-10 02:41:31+00:00,JennaH572,False,0,4
1447029237525909504,True,aplusk,1446985653774811136,@aplusk You mean the classless fan base that booed hurt players?,2021-10-10 02:40:29+00:00,MnLifeIsGood,False,0,0
1447029180739297280,True,aplusk,1446985653774811136,"@aplusk Fantastic game!!! Go, Hawks!",2021-10-10 02:40:15+00:00,john_fusek,False,0,0
1447028824315731968,True,aplusk,1446985653774811136,"@aplusk Newsflash to the haters.  Iowa football is not based on fancy.  It’s hardcore. They wear you down, and beat… https://t.co/7HqB2xkglZ",2021-10-10 02:38:50+00:00,BourquinKelly,True,1,24
1447026867941294085,True,aplusk,1446985653774811136,@aplusk 6-0!!! 💛🖤💛🖤💛,2021-10-10 02:31:04+00:00,__s_h_e_l_l___,False,0,3
1447025833768587270,True,aplusk,1446985653774811136,@aplusk Hawks by a Million 🖤💛,2021-10-10 02:26:57+00:00,hawkjay92,False,0,0
1447025791414513666,True,aplusk,1446985653774811136,@aplusk GO HAWKS,2021-10-10 02:26:47+00:00,BourquinKelly,False,0,0
1447024833338953728,True,aplusk,1446985653774811136,@aplusk It was better in person!  Let’s Go Hawks!! https://t.co/z1Mmkyb7gR,2021-10-10 02:22:59+00:00,rarends563,False,0,14
1447022403826106372,True,aplusk,1446985653774811136,@aplusk Hawks !!!!,2021-10-10 02:13:20+00:00,hakes_stephen,False,0,0
1447021473701453825,True,aplusk,1446985653774811136,@aplusk Cool your jets Bucky. They're not that good.,2021-10-10 02:09:38+00:00,clieb1912,False,0,0
1447021033920217090,True,aplusk,1446985653774811136,@aplusk TROJANS,2021-10-10 02:07:53+00:00,macknz1,False,0,0
1447019952259665924,True,aplusk,1446985653774811136,@aplusk @hawkeyenation This could be it…THE YEAR. #Hawkeyes,2021-10-10 02:03:35+00:00,NeptuneArt76,False,0,0
1447019735611285505,True,aplusk,1446985653774811136,@aplusk In heaven there is no beer...,2021-10-10 02:02:43+00:00,RealJimKremer,False,0,2
1447018623722262531,True,aplusk,1446985653774811136,@aplusk https://t.co/ZPgkgEQykS,2021-10-10 01:58:18+00:00,NEckardt33,False,0,1
1447017988318810112,True,aplusk,1446985653774811136,@aplusk 🎵In heaven there is no beer🎵,2021-10-10 01:55:47+00:00,CherryB734,False,0,0
1447017766431584259,True,aplusk,1446985653774811136,@aplusk 🎶 In heaven there ain’t no beer…,2021-10-10 01:54:54+00:00,Missiausa1996,False,0,1
1447017151999660036,True,aplusk,1446985653774811136,@aplusk Overrated.,2021-10-10 01:52:27+00:00,Baylorfan,False,0,0
1447014294046969864,True,aplusk,1446985653774811136,@aplusk chabón estaba pensando en vos y apenas entro a tw me sale una foto tuya,2021-10-10 01:41:06+00:00,jhuli_b,False,0,0
1447013411779457028,True,aplusk,1446985653774811136,@aplusk 🔥,2021-10-10 01:37:36+00:00,pixelations,False,0,0
1447013212440911873,True,aplusk,1446985653774811136,@aplusk Dang right!! Go Hawks!!,2021-10-10 01:36:48+00:00,TheFinanceSME,False,0,0
1447012982899228672,True,aplusk,1446985653774811136,@aplusk We Rock!!!!,2021-10-10 01:35:53+00:00,mbl341,False,0,1
1447012711137677313,True,aplusk,1446985653774811136,@aplusk https://t.co/enMlYezZ1G,2021-10-10 01:34:49+00:00,JohnJ_1962,False,0,1
1447011872159506433,True,aplusk,1446985653774811136,@aplusk Big win!!,2021-10-10 01:31:29+00:00,jody9138,False,0,1
1447011441546973187,True,aplusk,1446985653774811136,"@aplusk 6-0!
#gohawks",2021-10-10 01:29:46+00:00,Missiausa1996,False,0,1
1447011367358246912,True,aplusk,1446985653774811136,@aplusk Overrated as usual.,2021-10-10 01:29:28+00:00,grshoemaker,False,0,0
1447010763781165060,True,aplusk,1446985653774811136,"@aplusk Boy, how big is that TV?? I thought you were at the damn game. 😳 Fr tho, how big is it? That’s a goal gift for my momma. ☺️",2021-10-10 01:27:04+00:00,JuannaMartini,False,0,0
1447010311635079169,True,aplusk,1446985653774811136,@aplusk https://t.co/Nc93irgRNS,2021-10-10 01:25:17+00:00,suzy1113,False,0,0
1447009612121755649,True,aplusk,1446985653774811136,@aplusk Nail bitter for sure! Love your loyalty!,2021-10-10 01:22:30+00:00,Schadlermom,False,0,0
1447009423323500545,True,aplusk,1446985653774811136,@aplusk Yeah baby!!!,2021-10-10 01:21:45+00:00,kavan_amy,False,0,1
1447009008007716865,True,aplusk,1446985653774811136,@aplusk Sexy. Damn 🔥,2021-10-10 01:20:06+00:00,bshanleyjr,False,0,0
1447007529616220161,True,aplusk,1446985653774811136,@aplusk Y didn't you goto the game?,2021-10-10 01:14:13+00:00,Biren_Patel,False,0,1
1447007517473640450,True,aplusk,1446985653774811136,@aplusk Your just a PUNK! Penn State is CLEARLY THE BETTER TEAM,2021-10-10 01:14:10+00:00,AlbertR52674384,False,0,0
1447007316436520960,True,aplusk,1446985653774811136,@aplusk Defense wins games and best coaches in the country.  HAWKS.,2021-10-10 01:13:22+00:00,ditkus51,False,0,1
1447007154385440768,True,aplusk,1446985653774811136,@aplusk I swear I thought I was going to have a heart attack! Love my Hawkeyes!,2021-10-10 01:12:44+00:00,Blue_Gardener,False,0,0
1447007037976686592,True,aplusk,1446985653774811136,@aplusk #WorldPeace :),2021-10-10 01:12:16+00:00,DayOfWorldPeace,False,0,0
1447007017885962241,True,aplusk,1446985653774811136,@aplusk Woohooo!!!! Way to go Hawks!!!💛🖤,2021-10-10 01:12:11+00:00,KellyStrabala,False,0,1
1447006161862074369,True,aplusk,1446985653774811136,@aplusk I am going to LOVE IT when Iowa gets CRUSHED and ENJOY SEEING DUMB FARMERS GET THEIR HEARTS RIPPED OUT!,2021-10-10 01:08:47+00:00,AlbertR52674384,False,0,0
1447005933658333187,True,aplusk,1446985653774811136,@aplusk Nooooooo not an Iowa fan,2021-10-10 01:07:53+00:00,kimmyjaye,False,0,1
1447004662654062594,True,aplusk,1446985653774811136,@aplusk That’s right!  Go Hawkeyes!,2021-10-10 01:02:50+00:00,V546Denver,False,0,2
1447004555430989824,True,aplusk,1446985653774811136,@aplusk Is Ashton Kutcher secretly @bitcoinpanda69 ?,2021-10-10 01:02:24+00:00,SamuraiSatoshi_,False,0,1
1447004439282397189,True,aplusk,1446985653774811136,@aplusk Number one,2021-10-10 01:01:57+00:00,RpmPatty,False,0,1
1447003592691490816,True,aplusk,1446985653774811136,@aplusk Great win,2021-10-10 00:58:35+00:00,JMar254,False,0,0
1447003245906259971,True,aplusk,1446985653774811136,@aplusk I love me them Hawks! 💛🖤💛🖤💛🖤💛🖤 Keep it up Hawkeyes!,2021-10-10 00:57:12+00:00,mjgraber,False,0,1
1447003033162825728,True,aplusk,1446985653774811136,"@aplusk I dunno, I'm at work... What about em?",2021-10-10 00:56:21+00:00,cnallard3164201,False,0,1
1447002979949846531,True,aplusk,1446985653774811136,@aplusk Who??,2021-10-10 00:56:09+00:00,BakeToHigg1ns,False,0,0
1446999988458770433,True,aplusk,1446985653774811136,@aplusk Excellent oral hygiene Ashton!,2021-10-10 00:44:15+00:00,poliphobe,False,0,0
1446998610323836932,True,aplusk,1446985653774811136,@aplusk My love,2021-10-10 00:38:47+00:00,GeoffreyRoger,False,0,0
1446997955525894145,True,aplusk,1446985653774811136,@aplusk Fuck you. Clifford stays in we win! Period!,2021-10-10 00:36:11+00:00,formypeeka,False,0,0
1446997735882858499,True,aplusk,1446985653774811136,@aplusk A win is a win ! Enjoy it!,2021-10-10 00:35:18+00:00,sherri43712964,False,0,2
1446996654176018437,True,aplusk,1446985653774811136,@aplusk Yayyy!!!,2021-10-10 00:31:00+00:00,hairka,False,0,1
1446996353675104257,True,aplusk,1446985653774811136,@aplusk Go Hawkeyes https://t.co/H0JNxpxxir,2021-10-10 00:29:49+00:00,herbodys,False,0,1
1446996188545306626,True,aplusk,1446985653774811136,@aplusk @LeeSpencerlee36 Ya!!!!!!!!!!!!!!!!!!!! That’s a W!!,2021-10-10 00:29:09+00:00,smcgill_5,False,0,1
1446995864199835650,True,aplusk,1446985653774811136,@aplusk Would have been different outcome if the Qb wa still there,2021-10-10 00:27:52+00:00,anna_debell,False,0,2
1446995736621555715,True,aplusk,1446985653774811136,@aplusk Wash yo ass and bathe your children,2021-10-10 00:27:22+00:00,twunny2,False,0,0
1446995132759351298,True,aplusk,1446985653774811136,@aplusk Great win! Now Bears can keep your lucky streak going and roll to NFC North title. Huh???,2021-10-10 00:24:58+00:00,realEricNelson,False,0,2
1446994812444581888,True,aplusk,1446985653774811136,"@aplusk Hey mate, when you get the chance please take a look at @beach_token would be awesome to have someone like… https://t.co/hppvRSDFz4",2021-10-10 00:23:41+00:00,BagzTwo,False,0,1
1446994714947768322,True,aplusk,1446985653774811136,@aplusk Ashton Kutcher is $Shib,2021-10-10 00:23:18+00:00,JimmieG2011,False,0,0
1446994529207431169,True,aplusk,1446985653774811136,@aplusk They barely beat a horrendous backup QB even after multiple turnovers so idk if i would be that excited 🤔,2021-10-10 00:22:34+00:00,jay131866,False,0,13
1446994388157091846,True,aplusk,1446985653774811136,@aplusk The part where you all waved at the kids in the Children’s Hospital was super cute. The part where you inju… https://t.co/QiwOzyrNiB,2021-10-10 00:22:00+00:00,mlmarte,False,0,19
1446994277058285568,True,aplusk,1446985653774811136,@aplusk Good win!  but seriously- how about a video with Mila and @bgarlinghouse explaining the XRPL?   #allamericanhero,2021-10-10 00:21:34+00:00,remizain101,False,0,0
1446994128827342850,True,aplusk,1446985653774811136,@aplusk Let's go Brandon!,2021-10-10 00:20:58+00:00,VfourVegeta,False,0,1
