,isComment,tweet_id,text,date,username,retweeted_status,retweet_count,likes,comments,comments_ids,repliesTo
1447619173777956864,True,1447619158603042817,"@donttrythis So, when the new tees come out I'm going to need to buy a new tshirt.",2021-10-11 17:44:41+00:00,notPFTbot,False,0,0,,,donttrythis
1448000743890423812,False,1448000743890423812,"Mark your calendars! @schac_attack is hosting a virtual workshop this weekend, on October 16th. Join to get a crash… https://t.co/Tgg70kXBw3",2021-10-12 19:00:54+00:00,testedcom,True,3,15,{'number of replies found': 0},[],
1447977867887865865,False,1447977867887865865,"@Arkanoid0 @donttrythis @cottonbureau No, unfortunately the copyright on the gorilla head is held by Amazon.",2021-10-12 17:30:00+00:00,testedcom,False,0,0,{'number of replies found': 0},[],
1447977471110832133,False,1447977471110832133,"RT @donttrythis: #GrantImahara's R2 replica is a thing of beauty. @FonHDavis and I marvel at its construction and functionality, and remini…",2021-10-12 17:28:25+00:00,testedcom,True,22,0,{'number of replies found': 0},[],
1447970530502533120,False,1447970530502533120,MEMBERS ONLY: Come with us to @NY_Comic_Con in our latest Members Only upload. Walk the show floor and take a look… https://t.co/BqBURBGrub,2021-10-12 17:00:51+00:00,testedcom,False,0,14,{'number of replies found': 0},[],
1447728875711209476,False,1447728875711209476,"We've put together this collection of all the tools and materials you see in our build videos, as well as books and… https://t.co/SzKPL45BtK",2021-10-12 01:00:36+00:00,testedcom,True,5,39,{'number of replies found': 0},[],
1447704601684152322,False,1447704601684152322,@Bud4z0 @donttrythis @airandspace We filmed this in mid-August!,2021-10-11 23:24:08+00:00,testedcom,False,0,0,{'number of replies found': 0},[],
1447698601099005954,False,1447698601099005954,This #HowlsMovingCastle model is pretty impressive. Watch the full build via @StudsonStudio on YouTube:… https://t.co/DZFdNUVaYr,2021-10-11 23:00:18+00:00,testedcom,True,6,52,"{'1447711194983194624': {'isComment': True, 'repliesTo': 'testedcom', 'tweet_id': '1447698601099005954', 'text': '@testedcom @StudsonStudio you guys should do a collab. definitely be interesting to see what you guys can think up for a one day build. ^w^', 'date': '2021-10-11 23:50:20+00:00', 'username': 'xGigaxBytex', 'retweeted_status': False, 'retweet_count': 0, 'likes': 0}, 'number of replies found': 1}",['1447711194983194624'],
1447677602534072327,False,1447677602534072327,"RT @UncleJessy4Real: Wolfman 
16hr 50m print
Almost 12” tall
File by the crazy talented @PaulJBraddock 
Printed on the @Elegoo_Official Jup…",2021-10-11 21:36:51+00:00,testedcom,True,10,0,{'number of replies found': 0},[],
1447677511941328903,False,1447677511941328903,RT @chinbeard: Don't mind me--just drilling into my already finished proton pack. https://t.co/DE1Y0UioxC https://t.co/qhljrNo1xs,2021-10-11 21:36:30+00:00,testedcom,True,3,0,{'number of replies found': 0},[],
1447677489656983556,False,1447677489656983556,RT @offearth3d: Neck Seal print has finished. Chief’s helmet is just a place holder atm. Next will be smoothing for molding. https://t.co/5…,2021-10-11 21:36:24+00:00,testedcom,True,7,0,{'number of replies found': 0},[],
1447711194983194624,True,1447698601099005954,@testedcom @StudsonStudio you guys should do a collab. definitely be interesting to see what you guys can think up for a one day build. ^w^,2021-10-11 23:50:20+00:00,xGigaxBytex,False,0,0,,,testedcom
1196470071385870336,False,1196470071385870336,RT @alexisohanian: Excited for what we’re gonna do together. https://t.co/BSgkZsYg68,2019-11-18 16:47:49+00:00,WMESpeakers,True,7,0,{'number of replies found': 0},[],
1194288659891212290,False,1194288659891212290,RT @ashleygraham: We are back with a new season of @prettybigpod! You can watch and listen to new episodes Every. Single. Week. 🤩 I've got…,2019-11-12 16:19:39+00:00,WMESpeakers,True,15,0,{'number of replies found': 0},[],
1193241874284367873,False,1193241874284367873,"Mandy Moore talked #ThisIsUs, recording music for the first time in ten years, and more on @JimmyKimmelLive! https://t.co/txPCjhxyb5",2019-11-09 19:00:06+00:00,WMESpeakers,False,0,8,{'number of replies found': 0},[],
1192426507328729090,False,1192426507328729090,Serena Williams spoke to @CBSThisMorning about working with the Allstate Foundation Purple Purse program to raise a… https://t.co/lXVuxtpz2i,2019-11-07 13:00:08+00:00,WMESpeakers,False,0,7,{'number of replies found': 0},[],
1192146100280582144,False,1192146100280582144,RT @DeraneyPR: Congratulations @maysoonzayid! Find Another Dream is currently the #6 best-seller on @audible_com! https://t.co/BzMBvMkhe2,2019-11-06 18:25:53+00:00,WMESpeakers,True,9,0,{'number of replies found': 0},[],
1192139702792597505,False,1192139702792597505,Watch Jenny Slate on @FallonTonight! https://t.co/tQ24nyKTUs,2019-11-06 18:00:28+00:00,WMESpeakers,False,0,4,{'number of replies found': 0},[],
1191848801595731970,False,1191848801595731970,RT @people: Lindsey Vonn Takes Fans Behind-the-Scenes of Her Final Ski Season in New Documentary Trailer https://t.co/lHjfHpFxcS,2019-11-05 22:44:32+00:00,WMESpeakers,True,14,0,{'number of replies found': 0},[],
1191429982339420160,False,1191429982339420160,⬇️ 💭 https://t.co/7oe3vuvpin,2019-11-04 19:00:18+00:00,WMESpeakers,False,0,2,{'number of replies found': 0},[],
1190237164635926530,False,1190237164635926530,"""Over seven years after the E! personality's breast cancer battle, the couple continues to increasingly use their g… https://t.co/3xJbf6jtwA",2019-11-01 12:00:28+00:00,WMESpeakers,False,0,4,{'number of replies found': 0},[],
1189939933131214848,False,1189939933131214848,"RT @lindseyvonn: My HBO documentary titled “The Final Season,” is almost here!!!!! It was an extremely emotional journey and I am beyond gr…",2019-10-31 16:19:22+00:00,WMESpeakers,True,50,0,{'number of replies found': 0},[],
